,text,sentiment,polarity,timestamp,sentiment_def
202,"['carlosrivera', 'llegar', 'guerratour', 'mayar', 'palenque', 'expoganson', 'sonoro', 'palenqueexpogan', 'expogan', 'preventa', 'boleto', 'tarjeta', 'hotel', 'holiday', 'inn', 'linear', 'unir', 'ejercitar', 'amor', 'pic', 'npwj']",0.9642554521560669,1.0,2020-02-14 14:03:22,Positive
203,"['pateticos', 'agresivo', 'comercial', 'radiar', 'bbva_mex', 'reeducar', 'inculto', 'obtener', 'ganancia', 'parir', 'llevarlo', 'españa']",0.9889219999313354,1.0,2020-02-14 13:28:20,Positive
204,"['desesperar', 'publicidad', 'verga']",0.010687660425901413,0.0,2020-02-14 13:22:16,Negative
205,"['comercial', 'radiar', 'repetir', 'bbva_mex', 'haran', 'decirte', 'nombrar', 'sencillo']",0.40508902072906494,0.0,2020-02-14 10:40:24,Negative
206,"['volvio', 'porqueria', 'bbva_mex']",0.4529048204421997,0.5,2020-02-14 06:56:53,Neutral
207,"['traves', 'app', 'banamex', 'esposar', 'pasar', 'numerar', 'incorrecto', 'parir']",0.9745946526527405,1.0,2020-02-14 06:42:57,Positive
208,"['consultar', 'version', 'aplicacion', 'menu', 'linear', 'ubicar', 'superior', 'izquierdo', 'pantalla', 'principal', 'mexico', 'opcion', 'acercar']",0.0028659645467996597,0.0,2020-02-14 06:02:30,Negative
209,"['aguar', 'ladrón', 'asqueroso']",0.00036298297345638275,0.0,2020-02-14 06:01:34,Negative
210,"['agarrar', 'unir', 'anual']",0.9708399772644043,1.0,2020-02-14 03:57:51,Positive
211,"['sujeto', 'perseguir', 'cliente', 'robar', 'mil', 'peso', 'retirar', 'via', 'revrepublica']",0.8698782324790955,1.0,2020-02-14 03:42:53,Positive
212,"['andar', 'triste', 'depositar', 'contar', 'peso', 'alegraria', 'animar']",0.005550432484596968,0.0,2020-02-14 03:31:16,Negative
213,"['hola', 'mike', 'noche', 'atender', 'karla', 'confirmarnos', 'numerar', 'telefonico', 'registrar', 'alertar']",0.7193043828010559,0.5,2020-02-14 03:26:06,Neutral
214,"['villalvazo', 'inakimanero', 'escuchar', 'programar', 'mañana', 'comentar', 'fraude', 'llamar', 'alertar', 'cargar', 'gnp', 'seguro', 'obviar', 'cai', 'colgue', 'llamar', 'numeros', 'pic', 'btqcgmj']",0.2987421452999115,0.0,2020-02-14 03:23:57,Negative
215,"['jajaja', 'wey', 'asco', 'cajero', 'pinche']",0.034089840948581696,0.0,2020-02-14 03:08:41,Negative
216,"['banamex', 'desbloquear', 'hollar']",0.4529048204421997,0.5,2020-02-14 02:58:13,Neutral
217,"['ojalar', 'algun', 'banca', 'electronica', 'banamex']",0.9993923902511597,1.0,2020-02-14 02:56:22,Positive
218,"['mes', 'robar', 'pension', 'papar', 'comer', 'mil', 'usuario', 'robar', 'nadar', 'continuan', 'asaltar', 'pequeño', 'pic']",0.8847085237503052,1.0,2020-02-14 02:39:24,Positive
219,"['pasear', 'aca', 'torrar']",0.9999080896377563,1.0,2020-02-14 02:38:16,Positive
220,"['importar', 'vencer', 'asistencia', 'whatsapp', 'tenia', 'vigente']",0.04099306836724281,0.0,2020-02-14 02:12:13,Negative
221,"['alertar', 'seran', 'traves', 'ningun', 'mediar', 'solicitar', 'dato', 'sensible', 'comer', 'nip', 'codigo', 'seguridad', 'clave', 'acceso']",0.005936610046774149,0.0,2020-02-14 02:08:58,Negative
222,"['app', 'pagar', 'servicio', 'necesitar', 'numerar', 'convenio', 'numeros', 'facturar']",0.9996067881584167,1.0,2020-02-14 01:44:05,Positive
223,"['alguien', 'pagar', 'recibir', 'aguar', 'vencer', 'app', 'santander']",0.325004905462265,0.0,2020-02-14 01:32:39,Negative
224,"['mañana', 'celebrar', 'amor', 'vida', 'dulce', 'notificacion', 'nominar', 'trueloveconquersall']",0.2944895923137665,0.0,2020-02-14 01:28:50,Negative
225,"['jajaja', 'tirar', 'perro', 'cabron']",0.5519582629203796,0.5,2020-02-14 01:24:53,Neutral
226,"['chistoso', 'chiviara']",0.4529048204421997,0.5,2020-02-14 01:20:02,Neutral
227,"['parir', 'seguidor', 'cdmx', 'inf', 'privar']",0.032141298055648804,0.0,2020-02-14 01:11:42,Negative
228,"['creer', 'bloquear', 'sat', 'pgr', 'quina', 'pendejadas', 'comprar', 'libertar', 'mesias', 'gobernar', 'decirles', 'dinero', 'banamex', 'pic', 'inqefd', 'ppa']",0.2124534249305725,0.0,2020-02-14 00:48:00,Negative
229,"['pendejo', 'analitica', 'explicame', 'santiago', 'nieto', 'popular', 'andres', 'fiscal', 'entregar', 'chequesito', 'unir', 'cumplir', 'protocolo', 'velda', 'invitar', 'reflexionar']",0.9971293807029724,1.0,2020-02-14 00:36:59,Positive
230,"['tipa', 'banco', 'creer', 'pedi', 'ganar', 'tendre', 'veeez', 'banco', 'gente', 'nefasto', 'deberia', 'contratar']",0.2054969221353531,0.0,2020-02-14 00:30:03,Negative
231,"['llamar', 'bbva_mex', 'editar', 'conversacion', 'parir', 'atorarme', 'seguro', 'llamar', 'super', 'etico', 'vendedor', 'velocidad', 'speedy', 'gonzalez', 'cancelar', 'mesar', 'clac', 'colgo', 'nadar']",0.2480996698141098,0.0,2020-02-14 00:17:04,Negative
232,"['deber', 'alertar', 'coser', 'creibles', 'presentar', 'realmente', 'hablar', 'preso', 'facil', 'tarjeta', 'desactivar', 'año', 'valer', 'alertar']",0.02414538525044918,0.0,2020-02-14 00:16:26,Negative
233,"['contar', 'clabe']",0.27582278847694397,0.0,2020-02-14 00:05:58,Negative
234,['amixes'],0.4529048204421997,0.5,2020-02-14 00:05:17,Neutral
235,"['ysi', 'asco']",0.999630331993103,1.0,2020-02-14 00:04:18,Positive
236,['tarjeta'],0.016625812277197838,0.0,2020-02-14 00:02:31,Negative
237,"['sujeto', 'perseguir', 'cliente', 'robar', 'mil', 'peso', 'retirar', 'puerto', 'veracruz', 'pic', 'hora', 'bkyagm']",0.986686110496521,1.0,2020-02-13 23:57:28,Positive
238,"['chocar', 'enfrentar', 'hora', 'colegiar', 'militar', 'daño', 'material', 'afecto', 'circulacion', 'pic']",0.20870909094810486,0.0,2020-02-13 23:31:37,Negative
239,"['segundar', 'chingar', 'puto', 'madre', 'ofrecer', 'tarjeta', 'credito']",0.9877637028694153,1.0,2020-02-13 23:05:45,Positive
240,['seguir'],0.002400875324383378,0.0,2020-02-13 23:01:56,Negative
241,"['avisar', 'reportar', 'encontrar', 'tarjeta', 'debitar', 'aforar', 'establecimiento', 'plazapatio', 'sendero', 'entregar', 'negociar', 'afirmar', 'informacion', 'dueño', 'informe', 'juliopat', 'saltillo', 'pic', 'hora', 'qkh']",0.024440081790089607,0.0,2020-02-13 22:51:15,Negative
243,"['alianza', 'merecer', 'creer', 'unicos', 'llenaria', 'seguir', 'mexico', 'deber', 'aca', 'alianza', 'banco', 'pichincha', 'pic', 'vvdyvnwifz']",0.6227392554283142,0.5,2020-02-13 22:33:02,Neutral
244,"['atencion', 'usuario', 'cajero', 'sapacmaticos', 'quedar', 'operacion', 'formar', 'pagar', 'sencillo', 'pagar', 'aguar', 'oxxo', 'cajero', 'banco', 'azteca', 'pic', 'dlaok', 'jjq']",0.6303075551986694,0.5,2020-02-13 22:30:00,Neutral
245,"['cicsal', 'encontrar', 'tarjeta', 'debitar', 'establecimiento', 'plaza', 'patio', 'sendero', 'entregar', 'establecimiento', 'informacion', 'entregar', 'pic', 'zxldguu']",0.035854700952768326,0.0,2020-02-13 22:25:10,Negative
246,"['campaña', 'manejar', 'parir', 'cambiarse', 'horrendo', 'hostil', 'odiar', 'completar']",0.04285683110356331,0.0,2020-02-13 22:24:22,Negative
247,"['amiwa', 'banorte', 'experiencia', 'mundo', 'neto', 'cambiate', 'banregio', 'mil', 'also', 'about', 'today', 'can', 'lend', 'some', 'cash', 'don', 'worry']",0.7996376156806946,1.0,2020-02-13 22:11:17,Positive
248,"['pasar', 'reconocer', 'poliza', 'cobrar', 'mes', 'mes']",0.00906890258193016,0.0,2020-02-13 22:07:03,Negative
249,"['aportar', 'dato', 'razon', 'seguir', 'buscar', 'politicamente', 'correcto', 'imaginar', 'parir', 'sumar', 'seguidor', 'traicionar', 'filosofia', 'mgtow', 'esencia', 'mgtow', 'lgtv_bbv']",0.3064781725406647,0.0,2020-02-13 21:50:42,Negative
250,"['codding', 'with', 'love', 'hahaha', 'torrar', 'polanco']",0.015163129195570946,0.0,2020-02-13 21:39:23,Negative
251,"['soler', 'utilizar', 'tarjeta', 'banco', 'gustar', 'preferir', 'manejar', 'efectivo', 'comer', 'necesario', 'deber', 'tenerlas', 'cagar', 'tramitar', 'personar', 'atender', 'parecer', 'favor', 'punto', 'malo']",0.5504787564277649,0.5,2020-02-13 21:29:58,Neutral
252,"['alexisdeonda', 'hola', 'amor', 'durar', 'parir', 'localizar', 'mono', 'razurar', 'comer', 'mega', 'uff', 'caminar', 'vallarta']",0.7265740036964417,0.5,2020-02-13 21:25:57,Neutral
253,['esconder'],0.4529048204421997,0.5,2020-02-13 21:05:03,Neutral
255,"['hola', 'arthur', 'atender', 'carlos', 'agradecer', 'informacion', 'compartir', 'comentar', 'numerar', 'pertenecer', 'numerar', 'alertar', 'solicitar', 'informacion']",0.3810291886329651,0.0,2020-02-13 20:42:42,Negative
256,"['llegar', 'unir', 'amazon', 'suerte', 'recorde', 'existir', 'dinero', 'tarjeta']",0.24493636190891266,0.0,2020-02-13 20:40:10,Negative
257,"['entrar', 'app', 'paginar', 'triunfar', 'diario']",0.5669980049133301,0.5,2020-02-13 20:11:22,Neutral
258,"['quedar', 'razon', 'cambio', 'comer', 'depositar', 'nominar', 'banco', 'pagar', 'caia', 'lunes', 'depositar', 'sabado', 'depositar', 'merar', 'lunes', 'puaj']",0.5010815262794495,0.5,2020-02-13 20:11:12,Neutral
259,"['fijate', 'listo', 'cabrón', 'pasar', 'banorte', 'liverpool', 'ahijosdesu', 'fraudulento', 'mauser']",0.9999550580978394,1.0,2020-02-13 20:07:20,Positive
260,"['bbvare_mx', 'hola', 'cobrar', 'comision', 'extra', 'parir', 'transferencia', 'banco', 'azteca', 'app']",0.583882212638855,0.5,2020-02-13 20:05:23,Neutral
261,"['seguro', 'vida', 'vendian', 'awev', 'pinch']",0.6935309171676636,0.5,2020-02-13 20:03:02,Neutral
262,"['parir', 'abrir', 'contar', 'ahorrar', 'forzoso', 'contratar', 'seguro', 'vida', 'coser', 'capitalismo', 'rapaz', 'penar', 'paso', 'corporación', 'politicos', 'acostumbrar', 'deshacer', 'ajeno']",0.6120200157165527,0.5,2020-02-13 19:49:27,Neutral
263,"['comi', 'comedor', 'torrar', 'cuauhtemoc', 'mexico', 'city']",0.20755885541439056,0.0,2020-02-13 19:25:05,Negative
264,"['listo', 'coser', 'chidas', 'tarjeta', 'azular']",0.0012692592572420835,0.0,2020-02-13 19:18:33,Negative
265,"['noticiasalcalor', 'veracruzpuerto', 'persistir', 'asalto', 'cuentahabientes', 'banco', 'martes', 'ladrón', 'quitar', 'mil', 'peso', 'usuario', 'noticiasveracruz']",0.14959226548671722,0.0,2020-02-13 19:03:48,Negative
266,"['aaagh', 'pinchar', 'pendejo', 'caminar', 'tec', 'volvi', 'campus', 'hablar', 'regresate', 'faltar', 'pedirte', 'firmar']",0.7541041374206543,1.0,2020-02-13 19:00:53,Positive
267,"['hola', 'ricardo', 'atender', 'carlos', 'agradecer', 'informacion', 'compartir', 'comentar', 'numerar', 'pertenecer', 'numerar', 'alertar', 'solicitar', 'informacion', 'confidencial', 'traves']",0.3182777166366577,0.0,2020-02-13 18:54:04,Negative
268,"['bbvaaa', 'bbvvaaaaa', 'bbvaaaaaaaa', 'abuelita', 'gritar', 'acompañame', 'hijito', 'abue', 'pensar', 'idiota', 'anuncio', 'medievo', 'espejitos']",0.9994471669197083,1.0,2020-02-13 18:50:45,Positive
269,[],0.4529048204421997,0.5,2020-02-13 18:38:20,Neutral
270,"['avezar', 'porqueria', 'definitivamente', 'cansar', 'quedar', 'mil', 'pdt', 'chsm', 'santandermx']",0.9873879551887512,1.0,2020-02-13 18:32:52,Positive
271,"['cuidar', 'numerar', '                  ', 'llamar', 'linear', 'comprar', 'cantidad', 'mil', 'tarjeta', 'debitar', 'tarjeta', 'debitar', 'institucion', 'inmediatamente', 'colgar']",0.43925246596336365,0.0,2020-02-13 18:29:46,Negative
272,"['anunciar', 'convenientemente', 'noto', 'dara', 'hablar']",0.9952219128608704,1.0,2020-02-13 17:33:38,Positive
273,"['metro', 'business', 'center', 'torrar']",0.7939106225967407,1.0,2020-02-13 17:29:50,Positive
274,"['bbvare_mx', 'dudar', 'acabar', 'entrar', 'aplicacion', 'pidio', 'dato', 'numerar', 'celular', 'numerar', 'tarjeta', 'cvv', 'etcétera', 'desconfiar', 'hora', 'entrar', 'ningun', 'problema']",0.008637981489300728,0.0,2020-02-13 17:24:39,Negative
275,"['avisar', 'cerrar', 'servicio', 'deber', 'pasar', 'mes', 'diciembre', 'enjaretar', 'prestamo', 'pedi', 'pretender', 'cobrarme', 'prestamo', 'interesar', 'tenia', 'excelente', 'historial', 'robar', 'dinero', 'cliente']",0.8354607224464417,1.0,2020-02-13 17:16:27,Positive
276,"['chtm', 'comer', 'aceptar', 'pago', 'transferencia', 'joder']",0.0008377031772397459,0.0,2020-02-13 17:01:21,Negative
277,"['bbva_mex', 'bbvare_mx', 'servicio', 'ejecutivo', 'patio', 'santo', 'resolver', 'nadar', 'grosero', 'problema', 'valer', 'querer', 'sacudirse', 'cliente', 'malo', 'actitud']",0.6046958565711975,0.5,2020-02-13 16:58:21,Neutral
278,"['denise', 'ponles', 'nombre', 'carlos', 'slim', 'ricardo', 'salino', 'plegar', 'emilio', 'azcarrga', 'jean', 'servitje', 'bimbo', 'roberto', 'bailleres', 'grupo', 'mexico', 'soriano', 'chedraui', 'cemex', 'wallmart', 'banamex', 'banorte', 'grupo', 'modelar', 'minero', 'canada', 'etcétera', 'amar', 'dinero']",0.9847723245620728,1.0,2020-02-13 16:57:27,Positive
279,"['pago', 'establecimiento', 'comer', 'oxxo', 'boton', 'pagar', 'oficina', 'virtual', 'supermercado', 'banco', 'apps', 'bancario', 'practicajas', 'comercio', 'afiliar', 'parir', 'ayudarte', 'saludo', 'adc']",0.08330333977937698,0.0,2020-02-13 16:51:42,Negative
280,"['deber', 'implementacion', 'mejorar', 'parir', 'cliente', 'comer', 'alternativo', 'invitar', 'pago', 'servicio', 'traves', 'establecimiento', 'comer', 'oxxo', 'soriano', 'comercio', 'afiliar', 'saludo', 'adc']",0.8713144063949585,1.0,2020-02-13 16:50:13,Positive
281,"['huevar', 'ponerme', 'chambear', 'app', 'quitate']",0.039619311690330505,0.0,2020-02-13 16:29:26,Negative
282,"['neto', 'frustracion', 'servicio', 'cliente']",0.9999728202819824,1.0,2020-02-13 16:28:18,Positive
283,"['nominar', 'venir', 'admitirlo', 'basura', 'sobrar', 'seguro', 'deber', 'admitir', 'app', 'deber', 'quedar', 'citibanamex', 'poderosisima', 'caja', 'morelia', 'valladolid', 'crecer']",0.16094748675823212,0.0,2020-02-13 16:25:59,Negative
284,"['alguien', 'fallar', 'app']",0.45421361923217773,0.5,2020-02-13 16:22:32,Neutral
285,"['marcar', 'güerita', 'sabroso', 'regalar', 'playero', 'cruz', 'azul', 'aceptar', 'salir', 'mañana', 'regalar', 'parir', 'querer', 'cuate', 'briago', 'noche', 'querer', 'invertir']",0.02848517894744873,0.0,2020-02-13 16:14:44,Negative
286,"['unico', 'numerar', 'recibiras', 'mensaje', 'alertar', 'caber', 'mencionar', 'traves', 'ningun', 'mediar', 'solicitar', 'dato', 'sensible', 'comer', 'nip', 'codigo', 'seguridad', 'clave', 'acceso', 'pasar', 'reportar']",0.16883502900600433,0.0,2020-02-13 16:09:03,Negative
287,"['acabar', 'enterar', 'debia', 'tomar', 'sendero', 'reformar', 'aventarme', 'juntar', 'metrobus', 'contar', 'altura', 'sendero', 'llegar']",0.8627145290374756,1.0,2020-02-13 16:08:25,Positive
288,"['amigar', 'respetar', 'mover', 'banco', 'porqueria', 'descontar']",0.003279709490016103,0.0,2020-02-13 15:55:03,Negative
289,[],0.4529048204421997,0.5,2020-02-13 15:43:43,Neutral
290,"['hola', 'excelente', 'jueves', 'atender', 'araceli', 'agradecer', 'informacion', 'compartir', 'confirmar', 'numerar', 'pertenecer', 'unico', 'numerar', 'emitir', 'alertar', 'seguridad']",0.7504481077194214,1.0,2020-02-13 15:37:52,Positive
291,"['apartar', 'programalos']",0.43454697728157043,0.0,2020-02-13 15:32:00,Negative
292,"['consecuencia', 'tendra', 'cambiar', 'nombrar']",0.1163371279835701,0.0,2020-02-13 15:17:36,Negative
293,"['llamar', 'extraño', 'simplemente', 'informacion', 'llamar', 'marcar', 'directamente', 'linear', 'preguntar', 'cargo', 'responsable']",0.8921161890029907,1.0,2020-02-13 15:17:14,Positive
294,"['alguien', 'recibir', 'llamar', 'extraño', 'cargo', 'reconocer']",0.013612662442028522,0.0,2020-02-13 15:14:30,Negative
295,"['dire', 'bbv', 'dejar', 'pensar', 'platon', 'planeta', 'quitar', 'derecho', 'tozudez']",0.9667275547981262,1.0,2020-02-13 14:51:56,Positive
296,"['soñe', 'practicaja', 'parir', 'cobrar', 'dinero', 'soñar']",0.9748596549034119,1.0,2020-02-13 14:43:53,Positive
297,"['bbvaseguros_mx', 'llamar', 'agente', 'ofrecer', 'seguro', 'entrar', 'podia', 'atender', 'colgar', 'recibi', 'codigo', 'confirmacion', 'seguro', 'requerir', 'seguro']",0.7713127732276917,1.0,2020-02-13 14:32:03,Positive
298,"['bbva_mex', 'recibi', 'llamar', 'agente', 'vendiendome', 'seguro', 'entrar', 'podia', 'atenderlo', 'terminar', 'llamar', 'llegar', 'codigo', 'confirmacion', 'seguro', 'querer', 'seguro']",0.37368375062942505,0.0,2020-02-13 14:26:13,Negative
299,"['depositos', 'contar', 'ningun', 'cajero', 'super', 'mercar', 'paso', 'bbva_mex']",0.00383125152438879,0.0,2020-02-13 14:15:06,Negative
300,"['unir', 'comercial', 'horrible']",0.030571075156331062,0.0,2020-02-13 14:03:04,Negative
301,"['cajero', 'filtro', 'seguridad', 'perro', 'puto', 'mundo', 'jorge', 'fernandez', 'petrikowski', 'pic', 'btppcmdcwx']",0.1319849044084549,0.0,2020-02-13 14:00:04,Negative
302,"['hola', 'pagar', 'convenio', '         ', 'banamex', 'hsbc', 'convenio', 'santander', 'banorte', 'banco', 'bajio', 'scotiabank', 'sugerir', 'pagar', 'hora', 'previo', 'fecho', 'pagar', 'parir', 'reflejar', 'contar', 'saludo']",0.5652711391448975,0.5,2020-02-13 13:50:41,Neutral
303,"['stamford', 'bridge', 'arenar', 'fonte', 'novar', 'alianz', 'centenario', 'antonio', 'vespucio', 'liberti', 'monumental', 'parc', 'princes', 'santi', 'bernabeu', 'nemesio', 'camacho', 'campin', 'defensor', 'chaco', 'santo', 'siro']",0.8024500608444214,1.0,2020-02-13 13:10:33,Positive
304,"['cuestionar', 'veracidad', 'cheque', 'denominacion', 'dejar', 'utilizar', 'finar', 'calzar', 'mexico', 'pic', 'dlgkbtrxtm']",0.005113903898745775,0.0,2020-02-13 13:04:29,Negative
305,"['hermoso', 'alarmar', 'notificacion', 'abonar', 'ojalar', 'diario']",0.9993963241577148,1.0,2020-02-13 12:56:14,Positive
306,"['carlosrivera', 'llegar', 'guerratour', 'mayar', 'palenque', 'expoganson', 'sonoro', 'palenqueexpogan', 'expogan', 'preventa', 'boleto', 'tarjeta', 'hotel', 'holiday', 'inn', 'linear', 'unir', 'ejercitar', 'amor', 'pic', 'npwj']",0.43029916286468506,0.0,2020-02-13 12:55:40,Negative
307,"['seguir', 'vera', 'unir', 'vestir', 'año', 'movistar', 'escalera', 'subir', 'izquierdo', 'fondo', 'timeless', 'metro', 'tatuo']",0.16493676602840424,0.0,2020-02-13 12:53:45,Negative
308,"['siii', 'mero', 'juarez', 'entrar', 'sur', 'abajar', 'calle', 'irte', 'ubicar', 'bisquets', 'obregon', 'porton', 'entrar', 'seguir', 'famoso', 'tigre']",0.4500328600406647,0.5,2020-02-13 12:51:36,Neutral
309,"['unicos', 'numeros', 'recibiras', 'mensaje', 'alertar', 'seran', 'traves', 'ningun', 'mediar', 'solicitar', 'dato', 'sensible', 'comer', 'nip', 'codigo', 'seguridad', 'clave', 'acceso']",0.005144450813531876,0.0,2020-02-13 11:36:28,Negative
310,"['diria', 'cambiar', 'asco', 'servicio', 'pesimo', 'filtro', 'seguridad', 'nulo', 'recomer', 'plataforma', 'faciles', 'resolver', 'rapido', 'hsbc_mx', 'excelente', 'banco']",0.6280938982963562,0.5,2020-02-13 11:30:13,Neutral
311,"['aplicacion', 'banco', 'casar', 'funcion', 'dinero', 'apartar', 'meter', 'dinero', 'sacar', 'parir', 'nadar', 'entrar', 'existir', 'parir', 'emergencia']",0.8502558469772339,1.0,2020-02-13 08:49:42,Positive
312,"['macuarro', 'presumia', 'tarjetita', 'parir', 'demostrar', 'chairo', 'empresario', 'limitar', 'mundo', 'asumia', 'tarjeta', 'premium', 'pudiente', 'jajaja', 'curar', 'mil', 'mesar']",0.1541426181793213,0.0,2020-02-13 07:34:15,Negative
313,"['aguar', 'recordar', 'simio', 'bofo', 'tarjeta', 'premium', 'jajajajajaja']",0.9893955588340759,1.0,2020-02-13 06:30:11,Positive
314,"['logico', 'caso', 'comer', 'apuntar', 'caja', 'naturaleza', 'igualmente', 'descartar', 'existir', 'posibilidad', 'implicar', 'esperar', 'apoyar', 'recomer', 'dinero', 'digital', 'seguro']",0.8465638756752014,1.0,2020-02-13 06:24:14,Positive
315,"['aplicale', 'recetar']",0.4529048204421997,0.5,2020-02-13 06:00:08,Neutral
316,"['chaser', 'expo']",0.4529048204421997,0.5,2020-02-13 05:31:47,Neutral
317,"['bloquear', 'tarjeta', 'pic', 'kofvgb']",0.0004498912312556058,0.0,2020-02-13 05:25:11,Negative
318,"['copamx', 'daño', 'entrar', 'dorar', 'fcjuarezoficial', 'cuartosdefinalpic', 'fijbmy', 'wdd']",0.2007518708705902,0.0,2020-02-13 05:09:41,Negative
319,"['cuidar', 'gente', 'bbva_mex', 'bbvare_mxpic', 'ciutkmddqp']",0.9304901957511902,1.0,2020-02-13 04:59:48,Positive
320,"['zuperbeast', 'kary_pj', 'parir', 'comprar', 'boleto', 'parir', 'ratm', 'tipo', 'tarjeta', 'necesitar', 'podre', 'pagarlo', 'visar']",0.862479567527771,1.0,2020-02-13 04:49:37,Positive
321,"['santanderizate', 'desantanderizo', 'servir', 'cajero', 'automaticos', 'preferir', 'banamex']",0.5728365182876587,0.5,2020-02-13 04:38:24,Neutral
322,"['bbva_mex', 'escuchar', 'comercial', 'pensar', 'parir', 'mexicano', 'seran', 'jajaja']",0.9920490384101868,1.0,2020-02-13 04:19:31,Positive
323,"['hermano', 'ganar', 'camioneta', 'comer', 'año', 'promo']",0.07572711259126663,0.0,2020-02-13 04:18:57,Negative
324,"['edificio', 'favorito']",0.011269047856330872,0.0,2020-02-13 04:18:55,Negative
